caseid,tname,tid,nan_count_per_column,zero_count,size,samplingperiode
653,BIS/EEG1_WAV,a63fde2e543ec8badc5af347c1fc0ee61d17eb37,158,1048,1222126,
653,BIS/EEG2_WAV,e4db99ff77211a31f6495ffd421ab4ad937d4bbf,158,1194,1222126,
653,Primus/AWP,ec1ea21afb83aa91420c1faf2061137ad90c27a9,2598,12470,596741,
653,Primus/CO2,1d44a565a5b80b5dd13da2f22e52a9554a075b96,101,42482,596741,
653,SNUADC/ECG_II,f5403ceaf933c5d22d6aae63bc5fef9dad5479fd,472,0,4773927,
653,SNUADC/ECG_V5,3b2c059a5049402ea80811a464ab16151510ccdf,472,0,4773927,
653,SNUADC/PLETH,df96ded1db5be60339540263fbdf1c5797a713ba,472,0,4773927,
654,Primus/AWP,3bc26b5e39185a707aff2d753cea9ec38823684b,6457,64285,740719,0.0
654,Primus/CO2,ac654a7019c7a6d8458f75e6260ff6ec14dd843a,2524,91924,740719,0.0
654,SNUADC/ART,5fc9ac7d0bf117a5663b0ccf2c68bfa82448bfda,554,0,5925749,
654,SNUADC/CVP,68540894a9e33e376c7e0ef1e150f7e18dc86fb1,554,0,5925749,
654,SNUADC/ECG_II,db595028bda82d24b23904299c722d2878f6af79,554,0,5925749,
654,SNUADC/PLETH,5b708507718ac66950e3dad623c8a499185048a8,554,0,5925749,
655,BIS/EEG1_WAV,fcb4e46ff862ef657965f313b443ceb59f9234d9,2416,823,2084272,
655,BIS/EEG2_WAV,2432f0caf265ba3f558305b4eecaacca3d5043a9,2416,511,2084272,
655,Primus/AWP,d82fb9d35036d9bcaad97285f76b86b043b02e2f,4611,0,1017711,-0.6136
655,Primus/CO2,315c00fee11a82a64ab38c6bc1bed90abf544747,1881,68398,1017711,0.225
655,SNUADC/ART,9f322442bff308ac64b87b29c89f421f15fb5ed2,9169,0,8141688,
655,SNUADC/ECG_II,2cc28b2836f057d9a5383b3b2d519002b347e9fb,9169,0,8141688,
655,SNUADC/ECG_V5,76b37bc69aaa3a22b402beb250ac9dd009cd011f,9169,0,8141688,
655,SNUADC/PLETH,0ba1980039466da7eff8d6f8f7bd956b9dbca8d9,9169,0,8141688,
656,BIS/EEG1_WAV,55ebbb7799604ed907a3bdba984131d949db28f2,140,243,517484,5.0
656,BIS/EEG2_WAV,5da6562446678066fc208baeb93485f72211199f,140,372,517484,3.3
656,Primus/AWP,d4a9ac8bf6c7242c206b13652f73b0640473cd74,1511,1010,252678,
656,Primus/CO2,b20d199749417e4c443e4a9f4700823788d14adf,108,16965,252678,
656,SNUADC/ECG_II,613f503f3895a50d509b1d4996d8ca4d0ffb03fb,421,0,2021419,
656,SNUADC/ECG_V5,0586a8076489716754813af4c0ee148b634f4bb2,421,0,2021419,
656,SNUADC/PLETH,1da44b454275a055b00f905579931cff276f8dbc,421,0,2021419,
657,BIS/EEG1_WAV,491302a2ef4f5e884eedff3382330bdddb3dd939,2501,1332,2430725,14.95
657,BIS/EEG2_WAV,d711021f8bea5f1fbf94ed87b0389387e84ecc32,2501,2908,2430725,12.0
657,Primus/AWP,721658a3f2a562fa43fdee27f2d2c23e82d97b9b,3855,0,1186878,
657,Primus/CO2,92c54d6032fa659d40ce85dd7ed01dd4333e3124,1278,47345,1186878,
657,SNUADC/ART,7224c955e8b436427cb178597290252d99c07e08,1075185,0,9495017,
657,SNUADC/CVP,be7c3946a5c3146c72597d9cb489b88068ebf1ff,1075185,0,9495017,
657,SNUADC/ECG_II,7a10677f9ca68319d431b5e34f970df021aad02b,1075185,0,9495017,
657,SNUADC/ECG_V5,884ac3d2ee7401f76ad7baae30936da2a24355f6,1075185,0,9495017,
657,SNUADC/PLETH,b1f223ba27d87ec4d5773d193b4fed9c4c527f80,1075185,0,9495017,
658,BIS/EEG1_WAV,e715481a51bf4d7adce6a3cd11943fac357af780,209,905,1300673,
658,BIS/EEG2_WAV,508fbad8c49d81a18dff1c0de8c170be4d7ee2bc,209,1434,1300673,
658,Primus/AWP,10931d57f718a468bae895f7a96bc3206f939759,4178,36171,635094,
658,Primus/CO2,61f11c8bd76f2543ae55a26018ee55393e083d9b,144,113609,635094,
658,SNUADC/ART,2342afeace735d89e76c24aea27cb06f022e9ca7,1,0,5080751,-2.88494
658,SNUADC/CVP,8eb0321cadd56433321aab4306d8584315edbe21,1,0,5080751,95.8608
658,SNUADC/ECG_II,2f2e7f4496915781410d25dfb39f6dee007ef880,1,0,5080751,-0.0288494
658,SNUADC/PLETH,7eae01c65be55b43fc9bd9d0946fbe2d14670524,1,0,5080751,34.7895
659,BIS/EEG1_WAV,f7d99b3f0f8736c1a12eea6d30c3313e1a144bf5,2706,887,2015122,
659,BIS/EEG2_WAV,b49ea793d651306cffa204e01c46f6de39b4f672,2706,612,2015122,
659,Primus/AWP,eaf42bf7dab2103c80fcb5d375e581e9e52e0cbd,4237,16587,983947,0.1
659,Primus/CO2,1d02dbc3f36737643f9f478d405000f1b3b09bae,1447,26945,983947,0.4
659,SNUADC/ART,1f6a732b45a4117761bc98f71caf942a5c7f9efb,9912,0,7871570,
659,SNUADC/ECG_II,0fedb389ebcb72ddd4b5f84ddfa79f93fc11b8e5,9912,0,7871570,
659,SNUADC/ECG_V5,bd608ec57a99505235e43c1f089fe8aa82838e1b,9912,0,7871570,
659,SNUADC/PLETH,9a76bfb5cabd118f8c9c42b1f126abf2ddef1e62,9912,0,7871570,
660,BIS/EEG1_WAV,f3644662bd41a5934ba6133db00e0a7912fa37ad,653,354,1349229,
660,BIS/EEG2_WAV,4c59fcc60652827881739ff19c165c48543745d4,653,526,1349229,
660,Primus/AWP,99eff026cad5f8e2577a9898b3d81cee979f567e,5777,19307,658804,0.3
660,Primus/CO2,4760060dfd70c477ce6e8a3e7c44958a520891fd,364,49544,658804,0.0
660,SNUADC/ART,0804f64a73631ee265f7e09618eac349a4e11b71,2230,0,5270425,
660,SNUADC/CVP,55c00d21c4802538ef3513fc422b1de08f8a50c2,2230,0,5270425,
660,SNUADC/ECG_II,fb85600853d577e1b95a1a1ee3e8f91ae30c3f63,2230,0,5270425,
660,SNUADC/PLETH,bd258fdbca747f7dbafcf6533902b117dc0931cc,2230,0,5270425,
661,Primus/AWP,885c3bca7da3bb8645cd264d1e75ec4f59c23aa1,2856,16632,637018,0.5
661,Primus/CO2,3ba24b8503bad6b62ac36912b3bc986a4513960c,298,33434,637018,0.0
661,SNUADC/ART,9d2593c170b087785209edc8401b54da280ae12d,1849,0,5096144,
661,SNUADC/CVP,1cd8bb0eb4c311a4da82d1de0d1e8e98a68d9f64,1849,0,5096144,
661,SNUADC/ECG_II,5e3bb846e1534030a6781a86deccbd2aaf48507f,1849,0,5096144,
661,SNUADC/PLETH,3ab81def91c2b75a8c83707087a091b5c0fabcf0,1849,0,5096144,
662,BIS/EEG1_WAV,accea9ebbc6278a7ce3a1965daf83dd1008faf01,153,440,898073,
662,BIS/EEG2_WAV,51fdaa3147bc5469b18bfd4977bfe41e153329fd,153,525,898073,
662,Primus/AWP,0e9a96e5799538e17b4669432d880a6cd9e304ae,1472,2087,438512,0.5
662,Primus/CO2,fd00f4feb06bab476213f48c978c2b6a569e5a6a,122,51436,438512,3.1
662,SNUADC/ECG_II,40e48c455ac73b67529bd34408e3135b8d20bb70,540,0,3508096,
662,SNUADC/ECG_V5,581d9fb3decf367f355c4437eb1eac1d8315244d,540,0,3508096,
662,SNUADC/PLETH,6ea7e2efd8bbf075d029e636f5278d8583b4deca,540,0,3508096,
663,BIS/EEG1_WAV,0057f341a7bc4113a664ae9ceed321ef2e388028,284,1039,1326444,
663,BIS/EEG2_WAV,a597b86772dda3b2feff3ad39b1a2bde0e2b9d6e,284,2122,1326444,
663,Primus/AWP,76d434670d245e54dee0a2707673e1d56eaa5161,2948,2085,647678,0.1
663,Primus/CO2,d7046cff1fb6c287e711fadaf9570194348ee0b9,188,88426,647678,1.9
663,SNUADC/ART,9d2dd3d862cb6bbb54fcc5661ad8fa31d258fd1f,727,0,5181422,
663,SNUADC/ECG_II,c27eb4a18200640a5842c1b01f6c8d0d8cb122fd,727,0,5181422,
663,SNUADC/ECG_V5,e7da6c1d2cc990008b699bba1bf36ad013af032e,727,0,5181422,
663,SNUADC/PLETH,d798192cd51ef14dedaa42f02dc64cff09e83d24,727,0,5181422,
664,BIS/EEG1_WAV,48efb56d64c33896f00d158350def7f2b9d6e967,178,2415,2347394,-3.95
664,BIS/EEG2_WAV,4e79b9602fb07cb92fec9345b10ba290c21bbc81,178,2685,2347394,-6.3
664,Primus/AWP,d083c7a93083c01b045039e03a544d84749498ed,2619,528,1146189,
664,Primus/CO2,0ad65aff4472eb20b129f23b6faf7802bee2ef64,129,21939,1146189,
664,SNUADC/ECG_II,16358666158f9433244e681d8f559a42a4960936,395,0,9169506,
664,SNUADC/ECG_V5,94660ead8abfee2c8d08ff70202feb5d803f6d57,395,0,9169506,
664,SNUADC/PLETH,29555c6fc326d3cf1a7fd1b47e2fcad525c4503a,395,0,9169506,
665,BIS/EEG1_WAV,f6da6f3ca0e0139a8d54c5ed636adb60c6fd1bc1,282,1528,2533610,17.95
665,BIS/EEG2_WAV,fcf93582ec91ecaaae4daf74bcfd1a468c7698d8,282,2766,2533610,16.1
665,Primus/AWP,671c86f804c7264d59f3a7b834c70120051077f1,2796,10860,1237114,
665,Primus/CO2,c1045c0a996c831e180e546a5c4a1ead93198bac,214,52154,1237114,
665,SNUADC/ART,378eb31df41eb5c6c1492e2c394f02d305643131,458,0,9896912,
665,SNUADC/ECG_II,bce72c555acfb652f7996662c006b502d459172a,458,0,9896912,
665,SNUADC/PLETH,19a6b881abf736bb1a06b3abee3439c05198c04f,458,0,9896912,
666,BIS/EEG1_WAV,a8c504d3586833c97d47adc75dec9ee299928b8e,240,1353,2257824,39.8
666,BIS/EEG2_WAV,e677199a674cab5fb6ab5de2d282fb28992d1196,240,2431,2257824,-13.45
666,Primus/AWP,8a84b517b4b543bb82e71dde425a87b99346d123,4112,693,1102453,
666,Primus/CO2,4325b0f7103ba9597f62cbbb179db40f6667b8db,253,63858,1102453,
666,SNUADC/ART,8eaa6e04ab64227481c8d4b72a4341730fa3d759,363,0,8819622,
666,SNUADC/ECG_II,6e5a8e6aa2edbfbed08163e0b6eddde245345f76,363,0,8819622,
666,SNUADC/PLETH,d18476390789d460ce1f80b94459961c2b6bf8b5,363,0,8819622,
667,Primus/AWP,9c9b05569823913f7ca285495f8c8c71eb143cb7,5101,0,1365486,-0.4008
667,Primus/CO2,142998401d0565cd114a367c447993e23d26fd86,1326,23429,1365486,0.075
667,SNUADC/ART,24d23bcefb23f211b04adc1404612fd1a82c7458,8682,0,10923882,
667,SNUADC/CVP,06d50af98d73da13b7037abfb72075ee72bb4c67,8682,0,10923882,
667,SNUADC/ECG_II,86223f2099dad9eeb644c1957181dfa2bad53ccb,8682,0,10923882,
667,SNUADC/ECG_V5,32c297c03845c6a2f6ff212ed9233f21ef62b9ec,8682,0,10923882,
667,SNUADC/PLETH,56f5e14af136a5b97862f94c2d722f269d631f6a,8682,0,10923882,
668,BIS/EEG1_WAV,d4062f65a08dc979e98d39e55ba9acd7baa584b8,169,170,662489,23.3
668,BIS/EEG2_WAV,185082bf1b831bb68abdceb93f73594efaa611e0,169,182,662489,24.6
668,Primus/AWP,1a033c0fb106b3433448cd714eefb77cf4d4fc38,81,0,323481,
668,Primus/CO2,301105db136d5314c360491d632cf78fc9b861ec,81,51324,323481,
668,SNUADC/ECG_II,977c6f4c1185ebc7104edb16913b1437940772e9,450,0,2587847,
668,SNUADC/ECG_V5,d1721e609530e40e38d3e3a1c501e983cb84d351,450,0,2587847,
668,SNUADC/PLETH,ec5d27e4792b8e46ebaee2d826e08d5c4622bace,450,0,2587847,
669,Primus/AWP,c19d022a77dfc878bf9ffe5becfd468953be5972,32268,1314,2247653,0.7
669,Primus/CO2,38be7e31057fc8650af71b2bbfb71b0cb696ba49,25463,39827,2247653,0.0
669,SNUADC/CVP,e47dc1a7bc2a396470dd310aec78bedcc2b2d80d,201355,0,17981219,
669,SNUADC/ECG_II,a3ace91a3fc969d7aca6fb1c7c68135547d55a0e,201355,0,17981219,
670,BIS/EEG1_WAV,553a957c36fcfa4f4e35b4be6ad9433cc7767349,12529,984,1844929,
670,BIS/EEG2_WAV,1774f824ac85e41d8627aff2497d873e5e1a59e3,12529,455,1844929,
670,Primus/AWP,029fd9871eb1c2499e57e92d7a463d64674fee34,4167,18771,900844,0.1
670,Primus/CO2,3df8f5f35a73d5e7232cc957dcc994304f64d80f,1414,5328,900844,1.2
670,SNUADC/ECG_II,b3504b4c185de95b2bd2cf1de5e94846e2b5d7dc,10200,0,7206752,
670,SNUADC/ECG_V5,f8c52904571400dba99f73c878385767109a469a,10200,0,7206752,
670,SNUADC/PLETH,2624c22f87b4d4dd31183b685b3dac1eeb82f590,10200,0,7206752,
671,BIS/EEG1_WAV,de36e0fd349df4385554b0683ba1fc7633747886,418,1158,2224224,
671,BIS/EEG2_WAV,ae2b0bef8db515622db78cc0ede7034822cceb43,418,1360,2224224,
671,Primus/AWP,93415bb65e17f2375969d6f9d8b501b7b9557b2e,3050,5993,1086047,0.1
671,Primus/CO2,92a7244316ee872627c9d0239a2497f08f89aed6,287,51082,1086047,0.5
671,SNUADC/ART,f439097c92fd77bea06562ebe8b8dfd2f58858cb,1262,0,8688373,
671,SNUADC/ECG_II,11b3bef1728e0d42138fcccd03ef57fc7774bf2d,1262,0,8688373,
671,SNUADC/ECG_V5,0fbeb421f0f8fc72278fa056b91c92cda32264f8,1262,0,8688373,
671,SNUADC/PLETH,f13e7839c24c36578039256ae7d0c20232d0424b,1262,0,8688373,
672,BIS/EEG1_WAV,5ae34eee605303ef0857ca84a66255ffea6c759b,323,522,1466531,
672,BIS/EEG2_WAV,f2bd03ef35a39fd251a40f85db953861dc4bdc1f,323,913,1466531,
672,Primus/AWP,34964ae2d128e60cfc7ffd87b6873ee96322adcc,2740,17025,716080,0.1
672,Primus/CO2,8483f28b40f9c2773dc99d6e134a6dc65929ae8f,190,35481,716080,0.0
672,SNUADC/ART,f5e2b1e22bb1d95f17847e907d5603cb7054d1b8,841,0,5728635,
672,SNUADC/CVP,bb6a5fe7171953929555cd6fd0ffc5627e87f126,841,0,5728635,
672,SNUADC/ECG_II,4d30d97bf99409901ec942c98a60457d02001b76,841,0,5728635,
673,Primus/AWP,f376540c4bb59d1abf3ef1d2101d016e70303069,1447,0,669127,
673,Primus/CO2,257361cdf6f9f937d47b7b790e0a5a537c24fdd3,127,24351,669127,
673,SNUADC/ART,96706854ea107c7f3ebee3712bb48dc426b95777,489,0,5353009,-7.82223
673,SNUADC/ECG_II,4551278ba7da04ce774c716a2ef98e859fae9a2a,489,0,5353009,0.129144
673,SNUADC/PLETH,60eb34a63735b0eb4cd7da26e7e039766d7432c8,489,0,5353009,50.5888
674,BIS/EEG1_WAV,de4e47c2b80a709b7808ea4dd720791fd55027b7,439,515,775479,
674,BIS/EEG2_WAV,f8818cfcc60397e1e6e3a077d2b5b83f0812de20,439,533,775479,
674,Primus/AWP,fc5ea3e5659ab307b3c902f099e1fe0f88edee40,202,7987,378652,0.1
674,Primus/CO2,03b05f1f7f7e949c27769742ce39329d14e00ad7,202,68952,378652,0.0
674,SNUADC/ECG_II,21ef652291a1c0ea6bc27fd7aa300988301fd95a,1447,0,3029214,
674,SNUADC/ECG_V5,c7cfd4e9fc7939821a14cf8e1ed37f83d1fdb69e,1447,0,3029214,
674,SNUADC/PLETH,4ed1e1a6a076be723b284a135c3a2977300b3af1,1447,0,3029214,
675,BIS/EEG1_WAV,534b9071f7ed5dc41cd2441472548eab4919f9c1,166,631,1426646,-1.75
675,BIS/EEG2_WAV,963e5a3a0a17d59dc7b4af75cebbf4c970c58b3c,166,469,1426646,73.0
675,Primus/AWP,5d6cddc6a2a67651450df559672fdbe306cf9a50,2975,0,696605,
675,Primus/CO2,1dddaf40d067c5b1c4c065d743261020ab9a1485,185,4207,696605,
675,SNUADC/ECG_II,a324dcc8f30ebb15ceff3ab9419f431e4cc0f584,362,0,5572835,
675,SNUADC/ECG_V5,9dcce0c716f04483119505a33a854c71e6592b06,362,0,5572835,
675,SNUADC/PLETH,40d9321d36b81258c45a1bb1fe9ef486141fd095,362,0,5572835,
676,BIS/EEG1_WAV,2cab00dfffebbb3c8a87ffc0ca0585565e1f3fa8,339,1293,2193763,
676,BIS/EEG2_WAV,074a0cc81515af3536624de6f54e909c513adfae,339,2318,2193763,
676,Primus/AWP,68847e0a6c9aa40da734247f1ec63ab50e0abe7c,2883,32778,1071174,0.0
676,Primus/CO2,b0f2d41d57676dcc5dc70c0d5c3c8391df1228fe,264,62581,1071174,0.0
676,SNUADC/ART,3bfd04adc4e8439d0fb47e8e2348ada25e353f60,720,0,8569387,
676,SNUADC/ECG_II,86b20279841dff96ee6173d249a49b7f116fcbaa,720,0,8569387,
676,SNUADC/PLETH,6135a6c0c7fe1af699aa09e8a24724752c573b17,720,0,8569387,
677,Primus/AWP,298d64265746eb5d446bffddf5620ceb1241c0c8,1221,7403,259611,0.2
677,Primus/CO2,495a548682b8f929fd9661e4686b574a2edfa006,1221,40420,259611,0.5
677,SNUADC/ECG_II,7b2c1629da84df2d663fc70eba40b36a9eb3f510,9284,0,2076882,
677,SNUADC/PLETH,92e046c39332361eb2d5d7303bf72a6dac7c5de6,9284,0,2076882,
678,Primus/AWP,d2a03e542030bfdec38c602a53dcb30a981c3420,4455,11327,1127686,0.6
678,Primus/CO2,51611562728136b257421630c9bec2d943f0516d,1876,36704,1127686,0.0
678,SNUADC/ART,6509be4ad2e9a90840c61ddf65465b02b62278b5,13536,0,9021488,
678,SNUADC/ECG_II,73af5ceccf594062331a916452db45d5e4505d2a,13536,0,9021488,
678,SNUADC/PLETH,ccac2b48b15479a4bf85dcec1512d999bbded927,13536,0,9021488,
679,BIS/EEG1_WAV,0a43453ecc509f047b3601e1bb7d5b2f7eee8157,3197,919,1683325,
679,BIS/EEG2_WAV,e03437e45eb6f497429d7a538c52771a9ed1aa24,3197,1237,1683325,
679,Primus/AWP,5ef38d53fa5583fb445acb089e09a789c564ee7a,4199,2148,821936,0.2
679,Primus/CO2,4cf6e46b8f357d5077c22eafbebc0bf8a2915915,1616,123538,821936,0.0
679,SNUADC/ART,fed098dbe3b8ad8aa773e50fa9ea1796489b28d9,11916,0,6575488,
679,SNUADC/CVP,c32bce326590684ab02898f84e93a28a646b430f,11916,0,6575488,
679,SNUADC/ECG_II,867088468979b58117336d25727b336c565a3d12,11916,0,6575488,
679,SNUADC/PLETH,f81ba97409ef055f2732905eb068e3e7905b2cfc,11916,0,6575488,
680,BIS/EEG1_WAV,9808cff0d6f2d16304da7a02dbc19742579846a3,395,728,842763,
680,BIS/EEG2_WAV,a7606a432cc5d78abe38eaa6da32b3a21bda1b58,395,1134,842763,
680,Primus/AWP,914d718bb3be744e7aeb0bafd0fad068fc2d3e0a,1556,0,411506,0.0248
680,Primus/CO2,c7c5affad95559c6fe6a84fcfafd1b3dd99efebb,266,50269,411506,0.0
680,SNUADC/ART,66c17dae4c91c738861a75c8dc3dfa5462a8da67,1248,0,3292041,
680,SNUADC/ECG_II,1942bccf07e7bc0cdaadba53eeb95de3a58fe8db,1248,0,3292041,
680,SNUADC/PLETH,5c953dbb24ede65768de14175352f1ddc04318a2,1248,0,3292041,
681,BIS/EEG1_WAV,b7b0589b3177421f5a804c96ad5c71e89174c57c,4734,699,1607742,20.4
681,BIS/EEG2_WAV,09e00c0c9cc214a9ea2ad2288b003be134185932,4734,429,1607742,27.9
681,Primus/AWP,c438c063b136025cc4cd4aedcb0b6857ba8301a0,1521,25801,785031,
681,Primus/CO2,7d4c1ba5339b3806a9c883feacf7d3132d18ca76,201,48994,785031,
681,SNUADC/ECG_II,eb0d0519182c16ea6cd3260dae897c66a76e1d51,489,0,6280243,
681,SNUADC/ECG_V5,0d558e697273839148cd452f83ef5a542d04a88f,489,0,6280243,
681,SNUADC/PLETH,82a2c11fabbe900fbf90fbcee34774fd3339b169,489,0,6280243,
682,BIS/EEG1_WAV,0f1dd71ca784577b69aed6edde7b2c13fbe33af8,120,333,820344,52.4
682,BIS/EEG2_WAV,13704bbf0c9644f07fff51808362b36dba16c9ac,120,324,820344,45.05
682,Primus/AWP,dfefed78e5bcb8f0c59fbf133497d6fb4e53b16a,7814,0,400559,
682,Primus/CO2,62e8984055292a8e74bf4f43142c65dfdd3756cb,119,15397,400559,
682,SNUADC/ECG_II,021a95990e698644de0fdc31203ff95223c56d27,412,0,3204468,
682,SNUADC/ECG_V5,6c155b7f0f32ed174c960400d4ffbebfc90bc5a0,412,0,3204468,
682,SNUADC/PLETH,e531966d659eedc33d18e81c90ba0d6003335544,412,0,3204468,
683,BIS/EEG1_WAV,2301fe434ddd840703517946eadd78376ab52b8c,4536,1499,1774552,
683,BIS/EEG2_WAV,4a509276b156300618f85358dfb2129588126c92,4536,3186,1774552,
683,Primus/AWP,b5e6c1e2e4f7e8193f6be48acb8a933481a61028,4881,0,866481,
683,Primus/CO2,61aeb8e95e00ac592f54435894eb3c5b623256c5,2271,87164,866481,
683,SNUADC/ART,2fbd4099ff750bfddce277cbffb615b91d136f92,17210,0,6931843,1.06489
683,SNUADC/ECG_II,f056048c05acfe1211afe4d73d8be3e02ab880e8,17210,0,6931843,0.356259
683,SNUADC/PLETH,3b1b19327a25995c34a3705f3618c66469a77f30,17210,0,6931843,22.94
684,BIS/EEG1_WAV,e22d47d6509ae2e6a4e2698697214f3a1712d0bc,174,332,1046382,24.75
684,BIS/EEG2_WAV,e1887120694a49617905896f70ac6dcb0c5dfa65,174,553,1046382,20.85
684,Primus/AWP,a5a16cec0d7b0189acf66923dba4e27cc9862b86,1393,12447,510929,
684,Primus/CO2,325341a7cc45aba3aaa7f640df1201254c914a0b,119,41697,510929,
684,SNUADC/ART,cbe39cc65559efe9a2f4cda54d3fceb9e6125c67,314,0,4087430,
684,SNUADC/CVP,2fa4611723c69ae14d40409185a418225b60a7fb,314,0,4087430,
684,SNUADC/ECG_II,2b47bca847f88173a7e2c6ab47fc4bd7f5d6ebc0,314,0,4087430,
684,SNUADC/PLETH,2f7579c24369a27b6303ddc08323d3e688eedda7,314,0,4087430,
685,BIS/EEG1_WAV,58274432d245f2a6b4fe921054e8dd49a38b3f87,478,603,1867118,
685,BIS/EEG2_WAV,01bf3a12662acc3cd97695ec5e38268ffe3a378d,478,907,1867118,
685,Primus/AWP,a37d9f1b22d8dce5edc9c5139b779a35ba3d4937,2971,32034,911679,30.1
685,Primus/CO2,ba9e1c61863bf16848ae8040efc9060669611d9c,309,94655,911679,0.0
685,SNUADC/ART,b645683d207886316284f0a12792c6bc64af9a65,1198,0,7293428,
685,SNUADC/CVP,b67e16e0b14d459c1ad78f2b480a4395641aeefc,1198,0,7293428,
685,SNUADC/ECG_II,d01e939514dbfa3400c73efdd3b5bd752f27122e,1198,0,7293428,
685,SNUADC/PLETH,5a8f96f45029344ab5994fe6a60f5c52ed452884,1198,0,7293428,
686,BIS/EEG1_WAV,6c92d922f5858322256a53f1b57b3a6cad30221d,210,214,489650,
686,BIS/EEG2_WAV,25d66ac826520e29b6e57f7c115b5942415fc06f,210,419,489650,
686,Primus/AWP,e76352185027291563c2ad698386fba02761125d,1457,7193,239087,0.5
686,Primus/CO2,919d1f4206306681b17f6b22738191d919c6222e,107,47682,239087,0.0
686,SNUADC/ECG_II,b247b85bc9ad3e2358d08cf4d5e20e39a7a72e7b,587,0,1912695,
686,SNUADC/PLETH,ce50cb728e2b84828af9b4ce09f89eded1102c54,587,0,1912695,
687,BIS/EEG1_WAV,f789d3386a4b5ff2d7d284e781ec21fc20dda73d,169,506,1238217,76.95
687,BIS/EEG2_WAV,3b36f0bdf45ec22a02e0ecb8ce7582dd37e5f40f,169,393,1238217,8.55
687,Primus/AWP,c057a804c352d3a2334de65253657477a511306a,2079,0,604599,
687,Primus/CO2,06bd5c97065c6dda5c2915b7e2cb24e17e81d32f,699,3349,604599,
687,SNUADC/ART,d1c5d298e0d848facfeebbc65a0c7684586f8ca6,429,0,4836785,
687,SNUADC/ECG_II,c8e097d07de7042f023178c1d49d088c3f48b404,429,0,4836785,
687,SNUADC/ECG_V5,a0e637322c336b2052a7de7db666a5edc5fce5ce,429,0,4836785,
687,SNUADC/PLETH,fd23cba4e811a238bdaacb2be4eb3281dda39668,429,0,4836785,
688,BIS/EEG1_WAV,5e7620b83c7abfd3a1caa876c9c3a98b105f88e2,169,0,800505,22.8
688,BIS/EEG2_WAV,fb353803c3ed87d69854280fb9586ac6c5f036b3,169,0,800505,25.05
688,Primus/AWP,b32cef01182e6f0cdc39fda939734325d68e3274,122,1418,390872,
688,Primus/CO2,09893b049379d5e9c524c0201306fdad4eabf164,122,42979,390872,
688,SNUADC/ART,dfcf4642417ddfa520646ec53e1f7616a8af7aa3,475,0,3126972,
688,SNUADC/ECG_II,f40d1c8b85d32ad83361cc6fe9942f010aa90568,475,0,3126972,
688,SNUADC/ECG_V5,c1bfc78813f9394b75210618c167faceb7b8ba45,475,0,3126972,
688,SNUADC/PLETH,269fac3f763154d144515c63bc6cfa3bdc6a74ed,475,0,3126972,
689,BIS/EEG1_WAV,f2ab4444316e5d44ce0358a8e46e76ebbbf3022d,164,56,554788,23.45
689,BIS/EEG2_WAV,64d2a9a922ba734628bb3965886ba2add7d4fb31,164,26,554788,24.4
689,Primus/AWP,b138cfc5c642b1a2d19e6bef608e57f280b35736,83,0,270893,
689,Primus/CO2,ef5ff58e90c21ee0296aca755362badcca924428,83,47756,270893,
689,SNUADC/ART,3b514c375259b9124a11e313eb2cd54ca31086db,440,0,2167138,
689,SNUADC/ECG_II,41dbe96d791cacef67942b6337fabbbad269a014,440,0,2167138,
689,SNUADC/ECG_V5,62b7ab8340af963b548c1c9edab8cbc0a2ea9ae1,440,0,2167138,
689,SNUADC/PLETH,759e7190e6f8cbec7a6591f0cb4eb80bf9f9ba51,440,0,2167138,
690,BIS/EEG1_WAV,71b8e6bef5e9a73a4a4950d032bb76f1ba49720b,2601,809,1920697,
690,BIS/EEG2_WAV,964461d7ee9c04328fe6674fd0ae9e5bff2e835e,2601,396,1920697,
690,Primus/AWP,5dbfbdd56642e8b87d1f1f02877700975c631611,5531,0,937841,-0.6136
690,Primus/CO2,c261f45b4581f2a1767530d1d9cbb8793738f17a,1391,34020,937841,0.975
690,SNUADC/ECG_II,47d2d74acff0191052b2d94036961107a27fc15f,9632,0,7502723,
690,SNUADC/ECG_V5,e71a6ce479970bd91ca7e95c6cf28049b9dfe121,9632,0,7502723,
690,SNUADC/PLETH,754a6bd1447ce7be568d1f8126f72628bb6d7a1d,9632,0,7502723,
691,BIS/EEG1_WAV,9c99cf75f4329ff5b97793f43dddac45a4ab9940,2396,1023,2544844,32.5
691,BIS/EEG2_WAV,b1d7c15278214cd93d6637536666a4190508d623,2396,1020,2544844,113.5
691,Primus/AWP,d132890b10555eb175418dafb1068980f286ec82,3668,0,1242600,
691,Primus/CO2,2838926ff8941e99d09af48e074bd69398cb00c6,1200,48352,1242600,
691,SNUADC/ART,eabec2d08857c0b16189d90058125d615b50ceef,9041,0,9940795,
691,SNUADC/CVP,4d68c3792be3faecd3ebb0dd0c61dd82dd253778,9041,0,9940795,
691,SNUADC/ECG_II,93651557fe706b1b808ab12df7e8ce6cfaa41913,9041,0,9940795,
691,SNUADC/ECG_V5,a6fe3800706b7e28437be4072219ae6bf2f669b9,9041,0,9940795,
691,SNUADC/PLETH,d04825f4264582bec152bdb1e218b032d95437b8,9041,0,9940795,
692,BIS/EEG1_WAV,c978d8a52f1551e0f3aa5184eab9b6d0fe28122f,726,1670,1875654,
692,BIS/EEG2_WAV,0732727b21874ef745e1d13f0d3c7aba09be90dc,726,3306,1875654,
